operation_id,date,month,operation_type,amount,signed_amount,counterparty,description,raw_credit,raw_debit,raw_date,date_parse_source,category_rule,subcategory_rule,rule_confidence,rule_reason,category_llm,subcategory_llm,llm_confidence,llm_reason,llm_error,category_final,subcategory_final,category_group,category_source,category_confidence,needs_review,review_reason,cash_flow_section
4160,2026-05-06,2026-05,credit,7505.0,7505.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810266000016704 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 СУВОРОВ ЧАЙКОВСКОГО 14А. СУММА 7505-00 В Т.Ч. НДС(10%) 682-27,7505.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4161,2026-05-06,2026-05,credit,2370.0,2370.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000017492 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 БЕЛЕВ СПОРТИВНАЯ 43А. СУММА 2370-00 В Т.Ч. НДС(10%) 215-45,2370.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4162,2026-05-06,2026-05,debit,50500.0,-50500.0,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 125 от 04.04.2026. за начинку кондитерскую. В том числе НДС 22%, 9 106.56 руб.",0.0,50500.0,2026-05-06,operation_date:iso_%Y-%m-%d,Закупки для производства,начинки / добавки,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,начинки / добавки,Операционные платежи,rule,0.94,False,,operating_outflow
4163,2026-05-06,2026-05,debit,7500.0,-7500.0,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 129 от 06.04.2026. за начинку кондитерскую. В том числе НДС 22%, 1 352.46 руб.",0.0,7500.0,2026-05-06,operation_date:iso_%Y-%m-%d,Закупки для производства,начинки / добавки,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,начинки / добавки,Операционные платежи,rule,0.94,False,,operating_outflow
4164,2026-05-06,2026-05,credit,7982.5,7982.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940070000715 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ОДИНЦОВСКИЙ Г КУБИНКА УЛ ЖЕЛЕЗНОДОРОЖНАЯ Д 1А (ТС150). СУММА7982-50 В Т.Ч. НДС,7982.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4165,2026-05-06,2026-05,credit,23690.0,23690.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000077845 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ БУТЫРСКИЙ ПРДОГОРОДНЫЙ Д10 СТР4 ПОМ26/1. СУММА 23690-00 В Т.Ч. НДС,23690.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4166,2026-05-06,2026-05,debit,30000.0,-30000.0,"ООО ""МЕЛАНЖ""",Оплата по УПД № 340 от 20.03.2026 за меланж яичный пастеризованный. НДС 0%,0.0,30000.0,2026-05-06,operation_date:iso_%Y-%m-%d,Закупки для производства,яйца / меланж,0.94,поставщик меланжа и белка,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,яйца / меланж,Операционные платежи,rule,0.94,False,,operating_outflow
4167,2026-05-06,2026-05,debit,30000.0,-30000.0,"ООО ""МЕЛАНЖ""","Оплата по УПД № 373 от 27.03.2026 за меланж яичный пастеризованный. В том числе НДС 10%, 2727.27 руб. частично.",0.0,30000.0,2026-05-06,operation_date:iso_%Y-%m-%d,Закупки для производства,яйца / меланж,0.94,поставщик меланжа и белка,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,яйца / меланж,Операционные платежи,rule,0.94,False,,operating_outflow
4168,2026-05-06,2026-05,credit,11072.5,11072.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000078251 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЧЕХОВ УЛ КОМСОМОЛЬСКАЯ СТР 23 К 3. СУММА 11072-50 В Т.Ч. НДС,11072.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4169,2026-05-06,2026-05,debit,63800.0,-63800.0,"ООО ""РАДУГА Н""","Оплата по счету № 116 от 22.04.2026. за п/ф кондитерский глазурь. В том числе НДС 22%, 11504.92 руб. частично",0.0,63800.0,2026-05-06,operation_date:iso_%Y-%m-%d,Закупки для производства,шоколад / какао,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,шоколад / какао,Операционные платежи,rule,0.94,False,,operating_outflow
4170,2026-05-06,2026-05,credit,2597.5,2597.5,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000016175 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 АЛЕКСИН ТУЛЬСКАЯ ЗД 141 К1. СУММА 2597-50 В Т.Ч. НДС(10%) 236-14,2597.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4171,2026-05-06,2026-05,credit,25235.0,25235.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000064297 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ С БОРШЕВА СТР 1/5. СУММА 25235-00 В Т.Ч. НДС,25235.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4172,2026-05-06,2026-05,credit,10293.6,10293.6,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810840000061248 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г НОГИНСК УЛ РЕМЕСЛЕННАЯ Д 2Б. СУММА 10293-60 В Т.Ч. НДС(10%) 935-78,10293.6,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4173,2026-05-06,2026-05,credit,4377.5,4377.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000030710 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМНА БР 800-ЛЕТИЯ КОЛОМНЫ Д 14. СУММА 4377-50 В Т.Ч. НДС(10%) 397-95,4377.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4174,2026-05-06,2026-05,credit,7131.4,7131.4,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810640000080005 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г СТАРАЯ КУПАВНА ТУПИК МАЛЫЙ Д 3. СУММА 7131-40 В Т.Ч. НДС(10%) 648-31,7131.4,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4175,2026-05-08,2026-05,credit,9270.0,9270.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000082505 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО Н.-ФОМИНСКИЙ РПСЕЛЯТИНО УЛВОКЗАЛЬНАЯ СТР3/1. СУММА 9270-00 В Т.Ч. НДС,9270.0,0.0,2026-05-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4176,2026-05-08,2026-05,debit,47500.0,-47500.0,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 130 от 08.04.2026. за начинку кондитерскую. В том числе НДС 22%, 8565.57 руб.",0.0,47500.0,2026-05-08,operation_date:iso_%Y-%m-%d,Закупки для производства,начинки / добавки,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,начинки / добавки,Операционные платежи,rule,0.94,False,,operating_outflow
4177,2026-05-08,2026-05,debit,100000.0,-100000.0,"ООО ""РАДУГА Н""","Оплата по счету № 116 от 22.04.2026. за п/ф кондитерский глазурь. В том числе НДС 22%, 18032.79 руб. частично",0.0,100000.0,2026-05-08,operation_date:iso_%Y-%m-%d,Закупки для производства,шоколад / какао,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,шоколад / какао,Операционные платежи,rule,0.94,True,крупная сумма,operating_outflow
4178,2026-05-08,2026-05,debit,10000.0,-10000.0,"ООО ""ППР""","Оплата по договору № 77600100252491125 от 13.11.2025г. В том числе НДС 22%, 1803.28 руб.",0.0,10000.0,2026-05-08,operation_date:iso_%Y-%m-%d,Профессиональные услуги,прочие услуги по договору,0.72,регулярный договор без предмета,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Профессиональные услуги,прочие услуги по договору,Операционные платежи,rule_low_confidence,0.72,True,низкая уверенность,operating_outflow
4179,2026-05-08,2026-05,credit,1933.5,1933.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810440000063112 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ПАВЛ.ПОСАД УЛ ИНТЕРНАЦИОНАЛЬНАЯ Д 55 СТР 1. СУММА 1933-50 ВТ.Ч. НДС(10%) 175-77,1933.5,0.0,2026-05-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4180,2026-05-08,2026-05,credit,7467.5,7467.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000080371 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЗАРАЙСК Г ЗАРАЙСК КВЛ ЮЖНЫЙ Д 14. СУММА 7467-50 В Т.Ч. НДС(10%) 678-86,7467.5,0.0,2026-05-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
